ID,site number,site location,cluster name,site acronym,date,month,depth (m),T (C),DO (mg/l),pH,Secchi Disk (m),samples collected,sample type,comments
4.5510000000000000e+03,"R3","Waddell Canal","cap","waddell canal","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5520000000000000e+03,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,1.0500000000000000e+01,,7.4000000000000004e+00,,,,
4.5530000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5540000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,1.2400000000000000e+01,,8.5000000000000000e+00,,,,
4.5550000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5560000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,1.3400000000000000e+01,,8.9000000000000004e+00,,,,
4.5570000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5580000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,1.2600000000000000e+01,,8.6999999999999993e+00,,,,
4.5590000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5600000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5610000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5620000000000000e+03,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5630000000000000e+03,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,1.3199999999999999e+01,,8.8000000000000007e+00,,,,
4.5640000000000000e+03,"R25","verde river at beeline highway","verde","verde @ beeline","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5650000000000000e+03,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5660000000000000e+03,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,1.1500000000000000e+01,,8.5999999999999996e+00,,,,
4.5670000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5680000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5690000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5700000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5710000000000000e+03,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5720000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5730000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5740000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5750000000000000e+03,"Green In","Greenway WTP Inlet","srp","Green In","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,1.6699999999999999e+01,,8.6999999999999993e+00,,,,
4.5760000000000000e+03,"Green Out","Greenway WTP Outlet","srp","Green Out","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5770000000000000e+03,"R2A","Lake Pleasant integrated sample","cap","pleasant-0m","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5780000000000000e+03,"R2-5","Lake Pleasant integrated sample","cap","pleasant-5m","12/15/03 00:00:00","12/15/03 00:00:00",4.5999999999999996e+00,,,,,,,
4.5790000000000000e+03,"R2-10","Lake Pleasant integrated sample","cap","pleasant-10m","12/15/03 00:00:00","12/15/03 00:00:00",9.0999999999999996e+00,,,,,,,
4.5800000000000000e+03,"R2-15","Lake Pleasant integrated sample","cap","pleasant-15m","12/15/03 00:00:00","12/15/03 00:00:00",1.3699999999999999e+01,,,,,,,
4.5810000000000000e+03,"R2-20","Lake Pleasant integrated sample","cap","pleasant-20m","12/15/03 00:00:00","12/15/03 00:00:00",1.8300000000000001e+01,,,,,,,
4.5820000000000000e+03,"R2-25","Lake Pleasant integrated sample","cap","pleasant-25m","12/15/03 00:00:00","12/15/03 00:00:00",2.2899999999999999e+01,,,,,,,
4.5830000000000000e+03,"R2-30","Lake Pleasant integrated sample","cap","pleasant-30m","12/15/03 00:00:00","12/15/03 00:00:00",2.7399999999999999e+01,,,,,,,
4.5840000000000000e+03,"R2-35","Lake Pleasant integrated sample","cap","pleasant-35m","12/15/03 00:00:00","12/15/03 00:00:00",3.2000000000000000e+01,,,,,,,
4.5850000000000000e+03,"R2-40","Lake Pleasant integrated sample","cap","pleasant-40m","12/15/03 00:00:00","12/15/03 00:00:00",3.6600000000000001e+01,,,,,,,
4.5860000000000000e+03,"R2-45","Lake Pleasant integrated sample","cap","pleasant-45m","12/15/03 00:00:00","12/15/03 00:00:00",4.1100000000000001e+01,,,,,,,
4.5870000000000000e+03,"R2-50","Lake Pleasant integrated sample","cap","pleasant-50m","12/15/03 00:00:00","12/15/03 00:00:00",4.5700000000000003e+01,,,,,,,
4.5880000000000000e+03,"R2-55","Lake Pleasant integrated sample","cap","pleasant-55m","12/15/03 00:00:00","12/15/03 00:00:00",5.0299999999999997e+01,,,,,,,
4.5890000000000000e+03,"R6A","Bartlett Reservoir near outlet","verde","bartlett-0m","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.5900000000000000e+03,"R6-5","Bartlett Reservoir near outlet","verde","bartlett-5m","12/15/03 00:00:00","12/15/03 00:00:00",4.5999999999999996e+00,,,,,,,
4.5910000000000000e+03,"R6-10","Bartlett Reservoir near outlet","verde","bartlett-10m","12/15/03 00:00:00","12/15/03 00:00:00",9.0999999999999996e+00,,,,,,,
4.5920000000000000e+03,"R6-15","Bartlett Reservoir near outlet","verde","bartlett-15m","12/15/03 00:00:00","12/15/03 00:00:00",1.3699999999999999e+01,,,,,,,
4.5930000000000000e+03,"R6-20","Bartlett Reservoir near outlet","verde","bartlett-20m","12/15/03 00:00:00","12/15/03 00:00:00",1.8300000000000001e+01,,,,,,,
4.5940000000000000e+03,"R6-25","Bartlett Reservoir near outlet","verde","bartlett-25m","12/15/03 00:00:00","12/15/03 00:00:00",2.2899999999999999e+01,,,,,,,
4.5950000000000000e+03,"R6-30","Bartlett Reservoir near outlet","verde","bartlett-30m","12/15/03 00:00:00","12/15/03 00:00:00",2.7399999999999999e+01,,,,,,,
4.5960000000000000e+03,"R6-35","Bartlett Reservoir near outlet","verde","bartlett-35m","12/15/03 00:00:00","12/15/03 00:00:00",3.2000000000000000e+01,,,,,,,
4.5970000000000000e+03,"R6-40","Bartlett Reservoir near outlet","verde","bartlett-40m","12/15/03 00:00:00","12/15/03 00:00:00",3.6600000000000001e+01,,,,,,,
4.5980000000000000e+03,"R6-45","Bartlett Reservoir near outlet","verde","bartlett-45m","12/15/03 00:00:00","12/15/03 00:00:00",4.1100000000000001e+01,,,,,,,
4.5990000000000000e+03,"R6-50","Bartlett Reservoir near outlet","verde","bartlett-50m","12/15/03 00:00:00","12/15/03 00:00:00",4.5700000000000003e+01,,,,,,,
4.6000000000000000e+03,"R6-55","Bartlett Reservoir near outlet","verde","bartlett-55m","12/15/03 00:00:00","12/15/03 00:00:00",5.0299999999999997e+01,,,,,,,
4.6010000000000000e+03,"R9A","Saguaro Lake near inlet","salt","saguaro-0m","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.6020000000000000e+03,"R9-5","Saguaro Lake near inlet","salt","saguaro-5m","12/15/03 00:00:00","12/15/03 00:00:00",4.5999999999999996e+00,,,,,,,
4.6030000000000000e+03,"R9-10","Saguaro Lake near inlet","salt","saguaro-10m","12/15/03 00:00:00","12/15/03 00:00:00",9.0999999999999996e+00,,,,,,,
4.6040000000000000e+03,"R9-15","Saguaro Lake near inlet","salt","saguaro-15m","12/15/03 00:00:00","12/15/03 00:00:00",1.3699999999999999e+01,,,,,,,
4.6050000000000000e+03,"R9-20","Saguaro Lake near inlet","salt","saguaro-20m","12/15/03 00:00:00","12/15/03 00:00:00",1.8300000000000001e+01,,,,,,,
4.6060000000000000e+03,"R9-25","Saguaro Lake near inlet","salt","saguaro-25m","12/15/03 00:00:00","12/15/03 00:00:00",2.2899999999999999e+01,,,,,,,
4.6070000000000000e+03,"R9-30","Saguaro Lake near inlet","salt","saguaro-30m","12/15/03 00:00:00","12/15/03 00:00:00",2.7399999999999999e+01,,,,,,,
4.6080000000000000e+03,"R9-35","Saguaro Lake near inlet","salt","saguaro-35m","12/15/03 00:00:00","12/15/03 00:00:00",3.2000000000000000e+01,,,,,,,
4.6090000000000000e+03,"R9-40","Saguaro Lake near inlet","salt","saguaro-40m","12/15/03 00:00:00","12/15/03 00:00:00",3.6600000000000001e+01,,,,,,,
4.6100000000000000e+03,"R9-45","Saguaro Lake near inlet","salt","saguaro-45m","12/15/03 00:00:00","12/15/03 00:00:00",4.1100000000000001e+01,,,,,,,
4.6110000000000000e+03,"R9-50","Saguaro Lake near inlet","salt","saguaro-50m","12/15/03 00:00:00","12/15/03 00:00:00",4.5700000000000003e+01,,,,,,,
4.6120000000000000e+03,"R9-55","Saguaro Lake near inlet","salt","saguaro-55m","12/15/03 00:00:00","12/15/03 00:00:00",5.0299999999999997e+01,,,,,,,
4.6130000000000000e+03,"R20","Verde River at Tangle","verde","verde abv horseshoe","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.6140000000000000e+03,"Havasu 1","Havasu lake Sample",,"Havasu 1","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.6150000000000000e+03,"Havasu 2","Havasu lake Sample",,"Havasu 2","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.6160000000000000e+03,"Roosvelt","SRP above Roosevelt Lake",,"Above Roosevelt","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.6170000000000000e+03,"R1","CAP canal above Waddell Canal","cap","cap-siphon","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.6180000000000000e+03,"R4","Cap Canal at 7th St.","cap","cap @ 7th st","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.6190000000000000e+03,"R4-Dup","Cap Canal at 7th St.","cap","cap @ 7th st dup","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.6200000000000000e+03,"R5","Verde River btwn Horseshoe and Bartlett","verde","verde abv bartlett","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.6210000000000000e+03,"R7","Verde River below Bartlett Reservoir","verde","verde blw barlett","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.6220000000000000e+03,"R8","Salt River inlet to Saguaro Lake","salt","salt abv saguaro","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.6230000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.6240000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","12/15/03 00:00:00","12/15/03 00:00:00",0.0000000000000000e+00,,,,,,,
4.6250000000000000e+03,"R3","Waddell Canal","cap","waddell canal","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6260000000000000e+03,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6270000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,1.2199999999999999e+01,,8.5000000000000000e+00,,,,
4.6280000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,1.3300000000000001e+01,,8.3000000000000007e+00,,,,
4.6290000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6300000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,1.4199999999999999e+01,,8.4000000000000004e+00,,,,
4.6310000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6320000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,1.5300000000000001e+01,,8.3000000000000007e+00,,,,
4.6330000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6340000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6350000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6360000000000000e+03,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6370000000000000e+03,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,1.3300000000000001e+01,,8.4000000000000004e+00,,,,
4.6380000000000000e+03,"R25","verde river at beeline highway","verde","verde @ beeline","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6390000000000000e+03,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6400000000000000e+03,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,1.3199999999999999e+01,,8.4000000000000004e+00,,,,
4.6410000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6420000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6430000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6440000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6450000000000000e+03,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6460000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,1.6500000000000000e+01,,7.7000000000000002e+00,,,,
4.6470000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6480000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6490000000000000e+03,"Green In","Greenway WTP Inlet","srp","Green In","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6500000000000000e+03,"Green Out","Greenway WTP Outlet","srp","Green Out","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6510000000000000e+03,"R2A","Lake Pleasant integrated sample","cap","pleasant-0m","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6520000000000000e+03,"R2-5","Lake Pleasant integrated sample","cap","pleasant-5m","01/20/04 00:00:00","01/20/04 00:00:00",4.5999999999999996e+00,,,,,,,
4.6530000000000000e+03,"R2-10","Lake Pleasant integrated sample","cap","pleasant-10m","01/20/04 00:00:00","01/20/04 00:00:00",9.0999999999999996e+00,,,,,,,
4.6540000000000000e+03,"R2-15","Lake Pleasant integrated sample","cap","pleasant-15m","01/20/04 00:00:00","01/20/04 00:00:00",1.3699999999999999e+01,,,,,,,
4.6550000000000000e+03,"R2-20","Lake Pleasant integrated sample","cap","pleasant-20m","01/20/04 00:00:00","01/20/04 00:00:00",1.8300000000000001e+01,,,,,,,
4.6560000000000000e+03,"R2-25","Lake Pleasant integrated sample","cap","pleasant-25m","01/20/04 00:00:00","01/20/04 00:00:00",2.2899999999999999e+01,,,,,,,
4.6570000000000000e+03,"R2-30","Lake Pleasant integrated sample","cap","pleasant-30m","01/20/04 00:00:00","01/20/04 00:00:00",2.7399999999999999e+01,,,,,,,
4.6580000000000000e+03,"R2-35","Lake Pleasant integrated sample","cap","pleasant-35m","01/20/04 00:00:00","01/20/04 00:00:00",3.2000000000000000e+01,,,,,,,
4.6590000000000000e+03,"R2-40","Lake Pleasant integrated sample","cap","pleasant-40m","01/20/04 00:00:00","01/20/04 00:00:00",3.6600000000000001e+01,,,,,,,
4.6600000000000000e+03,"R2-45","Lake Pleasant integrated sample","cap","pleasant-45m","01/20/04 00:00:00","01/20/04 00:00:00",4.1100000000000001e+01,,,,,,,
4.6610000000000000e+03,"R2-50","Lake Pleasant integrated sample","cap","pleasant-50m","01/20/04 00:00:00","01/20/04 00:00:00",4.5700000000000003e+01,,,,,,,
4.6620000000000000e+03,"R2-55","Lake Pleasant integrated sample","cap","pleasant-55m","01/20/04 00:00:00","01/20/04 00:00:00",5.0299999999999997e+01,,,,,,,
4.6630000000000000e+03,"R6A","Bartlett Reservoir near outlet","verde","bartlett-0m","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6640000000000000e+03,"R6-5","Bartlett Reservoir near outlet","verde","bartlett-5m","01/20/04 00:00:00","01/20/04 00:00:00",4.5999999999999996e+00,,,,,,,
4.6650000000000000e+03,"R6-10","Bartlett Reservoir near outlet","verde","bartlett-10m","01/20/04 00:00:00","01/20/04 00:00:00",9.0999999999999996e+00,,,,,,,
4.6660000000000000e+03,"R6-15","Bartlett Reservoir near outlet","verde","bartlett-15m","01/20/04 00:00:00","01/20/04 00:00:00",1.3699999999999999e+01,,,,,,,
4.6670000000000000e+03,"R6-20","Bartlett Reservoir near outlet","verde","bartlett-20m","01/20/04 00:00:00","01/20/04 00:00:00",1.8300000000000001e+01,,,,,,,
4.6680000000000000e+03,"R6-25","Bartlett Reservoir near outlet","verde","bartlett-25m","01/20/04 00:00:00","01/20/04 00:00:00",2.2899999999999999e+01,,,,,,,
4.6690000000000000e+03,"R6-30","Bartlett Reservoir near outlet","verde","bartlett-30m","01/20/04 00:00:00","01/20/04 00:00:00",2.7399999999999999e+01,,,,,,,
4.6700000000000000e+03,"R6-35","Bartlett Reservoir near outlet","verde","bartlett-35m","01/20/04 00:00:00","01/20/04 00:00:00",3.2000000000000000e+01,,,,,,,
4.6710000000000000e+03,"R6-40","Bartlett Reservoir near outlet","verde","bartlett-40m","01/20/04 00:00:00","01/20/04 00:00:00",3.6600000000000001e+01,,,,,,,
4.6720000000000000e+03,"R6-45","Bartlett Reservoir near outlet","verde","bartlett-45m","01/20/04 00:00:00","01/20/04 00:00:00",4.1100000000000001e+01,,,,,,,
4.6730000000000000e+03,"R6-50","Bartlett Reservoir near outlet","verde","bartlett-50m","01/20/04 00:00:00","01/20/04 00:00:00",4.5700000000000003e+01,,,,,,,
4.6740000000000000e+03,"R6-55","Bartlett Reservoir near outlet","verde","bartlett-55m","01/20/04 00:00:00","01/20/04 00:00:00",5.0299999999999997e+01,,,,,,,
4.6750000000000000e+03,"R9A","Saguaro Lake near inlet","salt","saguaro-0m","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,1.3199999999999999e+01,,,2.7500000000000000e+00,,,
4.6760000000000000e+03,"R9-5","Saguaro Lake near inlet","salt","saguaro-5m","01/20/04 00:00:00","01/20/04 00:00:00",4.5999999999999996e+00,1.3100000000000000e+01,,,,,,
4.6770000000000000e+03,"R9-10","Saguaro Lake near inlet","salt","saguaro-10m","01/20/04 00:00:00","01/20/04 00:00:00",9.0999999999999996e+00,1.3100000000000000e+01,,,,,,
4.6780000000000000e+03,"R9-15","Saguaro Lake near inlet","salt","saguaro-15m","01/20/04 00:00:00","01/20/04 00:00:00",1.3699999999999999e+01,1.3100000000000000e+01,,,,,,
4.6790000000000000e+03,"R9-20","Saguaro Lake near inlet","salt","saguaro-20m","01/20/04 00:00:00","01/20/04 00:00:00",1.8300000000000001e+01,1.3100000000000000e+01,,,,,,
4.6800000000000000e+03,"R9-25","Saguaro Lake near inlet","salt","saguaro-25m","01/20/04 00:00:00","01/20/04 00:00:00",2.2899999999999999e+01,1.3100000000000000e+01,,,,,,
4.6810000000000000e+03,"R9-30","Saguaro Lake near inlet","salt","saguaro-30m","01/20/04 00:00:00","01/20/04 00:00:00",2.7399999999999999e+01,1.3100000000000000e+01,,,,,,
4.6820000000000000e+03,"R9-35","Saguaro Lake near inlet","salt","saguaro-35m","01/20/04 00:00:00","01/20/04 00:00:00",3.2000000000000000e+01,,,,,,,
4.6830000000000000e+03,"R9-40","Saguaro Lake near inlet","salt","saguaro-40m","01/20/04 00:00:00","01/20/04 00:00:00",3.6600000000000001e+01,,,,,,,
4.6840000000000000e+03,"R9-45","Saguaro Lake near inlet","salt","saguaro-45m","01/20/04 00:00:00","01/20/04 00:00:00",4.1100000000000001e+01,,,,,,,
4.6850000000000000e+03,"R9-50","Saguaro Lake near inlet","salt","saguaro-50m","01/20/04 00:00:00","01/20/04 00:00:00",4.5700000000000003e+01,,,,,,,
4.6860000000000000e+03,"R9-55","Saguaro Lake near inlet","salt","saguaro-55m","01/20/04 00:00:00","01/20/04 00:00:00",5.0299999999999997e+01,,,,,,,
4.6870000000000000e+03,"R20","Verde River at Tangle","verde","verde abv horseshoe","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6880000000000000e+03,"Havasu 1","Havasu lake Sample",,"Havasu 1","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6890000000000000e+03,"Havasu 2","Havasu lake Sample",,"Havasu 2","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6900000000000000e+03,"Roosvelt","SRP above Roosevelt Lake",,"Above Roosevelt","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6910000000000000e+03,"R1","CAP canal above Waddell Canal","cap","cap-siphon","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6920000000000000e+03,"R4","Cap Canal at 7th St.","cap","cap @ 7th st","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6930000000000000e+03,"R4-Dup","Cap Canal at 7th St.","cap","cap @ 7th st dup","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6940000000000000e+03,"R5","Verde River btwn Horseshoe and Bartlett","verde","verde abv bartlett","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6950000000000000e+03,"R7","Verde River below Bartlett Reservoir","verde","verde blw barlett","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6960000000000000e+03,"R8","Salt River inlet to Saguaro Lake","salt","salt abv saguaro","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6970000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6980000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","01/20/04 00:00:00","01/20/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.6990000000000000e+03,"R3","Waddell Canal","cap","waddell canal","02/17/04 00:00:00","02/17/04 00:00:00",0.0000000000000000e+00,1.1800000000000001e+01,,8.4000000000000004e+00,,,,
4.7000000000000000e+03,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","02/17/04 00:00:00","02/17/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.7010000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","02/17/04 00:00:00","02/17/04 00:00:00",0.0000000000000000e+00,1.1000000000000000e+01,,7.4000000000000004e+00,,,,
4.7020000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","02/17/04 00:00:00","02/17/04 00:00:00",0.0000000000000000e+00,1.2000000000000000e+01,,8.3000000000000007e+00,,,,
4.7030000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","02/17/04 00:00:00","02/17/04 00:00:00",0.0000000000000000e+00,,,,,,,
4.7040000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","02/17/04 00:00:00","02/17/04 00:00:00",0.0000000000000000e+00,1.4500000000000000e+01,,8.4000000000000004e+00,,,,
4.7050000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","02/17/04 00:00:00","02/17/04 00:00:00",0.0000000000000000e+00,,,,,,,
